STUDY_ID,SAMPLE_ID,SGK1,SH2B3,SH2D1A,SH3GL1,SHOC2,SHQ1,SIX1,SLC1A2,SLC34A2,SLC45A3,SLFN11,SLX4,SMAD2,SMAD3,SMAD4,SMARCA1,SMARCA2,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SMC1A,SMC3,SMG1,SMO,SMYD3,SNCAIP,SND1,SNX29,SOCS1,SOCS2,SOCS3,SOS1,SOX10,SOX17,SOX2,SOX9,SP140,SPEN,SPOP,SPRED1,SPRTN,SQSTM1,SRC,SRSF2,SRSF3,SS18,SS18L1,SSX1,SSX2,SSX4,STAG1,STAG2,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STIL,STK11,STK19,STK40,STRN,SUFU,SUZ12,SYK,TAF1,TAF15,TAL1,TAL2,TAP1,TAP2,TBL1XR1,TBX3,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL1B,TEC,TEK,TENT5C,TERC,TERT,TET1,TET2,TET3,TFE3,TFEB,TFG,TFPT,TFRC,TGFBR1,TGFBR2,TIPARP,TLE1,TLE2,TLE3,TLE4,TLL2,TLX1,TLX3,TMEM127,TMEM30A,TMPRSS2,TMSB4XP8,TNFAIP3,TNFRSF11A,TNFRSF14,TNFRSF17,TOP1,TP53,TP53BP1,TP63,TPM3,TPM4,TPR,TRA,TRAF2,TRAF3,TRAF5,TRAF7,TRB,TRD,TRG,TRIM24,TRIM27,TRIM33,TRIP11,TRIP13,TRRAP,TSC1,TSC2,TSHR,TTL,TUSC3,TYK2,TYRO3,U2AF1,U2AF2,UBR5,UPF1,USP6,USP8,VAV1,VAV2,VEGFA,VHL,VTCN1,WAS,WDCP,WDR90,WIF1,WRN,WT1,WWP1,WWTR1,XBP1,XIAP,XPA,XPC,XPO1,XRCC2,YAP1,YES1,YPEL5,YWHAE,YY1,YY1AP1,ZBTB16,ZBTB20,ZBTB7A,ZFHX3,ZFP36L1,ZFP36L2,ZMYM2,ZMYM3,ZNF217,ZNF24,ZNF331,ZNF384,ZNF521,ZNF703,ZNF750,ZNRF3,ZRSR2
brca_metabric,MB-5540,0.3577,-0.0807,0.5513,-0.9613,0.9307,-0.2681,0.2535,-0.0038,-0.6968,-0.2439,0.5915,0.5072,1.5335,0.8755,1.8163,2.0968,-1.2465,-0.8058,2.7529,1.1743,1.4906,1.8388,1.3206,1.4275,-0.0085,-0.7251,-1.1917,0.0069,-1.0094,0.6369,0.7278,0.1674,-0.4933,-0.5681,-0.5566,-0.3686,-0.374,0.7421,-0.2666,0.1173,0.5646,0.252,-0.369,1.1317,1.9367,1.1534,1.2851,0.602,0.6509,2.0605,1.0681,0.2095,1.4521,1.237,0.77,-0.1709,0.0682,-1.0958,-0.2221,-0.6676,1.1492,-1.1681,1.2946,-1.3125,1.5797,1.0033,2.5739,0.2799,3.7289,0.6265,0.4106,-1.351,0.2731,0.5688,1.0243,-1.2615,0.0804,1.1373,0.1177,-0.7893,0.117,1.2226,0.3558,-0.0282,1.885,-0.0768,0.8738,-0.8648,0.0595,1.9506,0.5425,0.383,0.1882,-2.1904,1.9836,0.2727,-0.0883,0.3797,0.0188,-0.0031,0.645,-0.1255,0.1463,-0.5337,1.0157,-1.0057,0.2835,-0.4581,NA,1.0255,0.7938,-0.5534,1.7083,0.203,1.2704,0.9301,-0.5155,-0.447,0.4061,1.0233,NA,0.2673,0.3295,-0.3786,-0.5863,NA,NA,NA,0.5131,-0.654,2.8596,-0.5094,2.3172,0.5302,-0.1579,-0.2787,1.0186,-0.874,-0.5498,-0.4165,0.294,-2.4364,-0.036,1.2149,0.4003,0.1941,0.1882,0.3079,-1.6985,0.2179,-1.2747,-0.1939,0.0667,-0.1582,-0.4925,-0.6345,-0.1995,0.4734,0.6789,-0.205,1.0303,-0.1864,0.8085,-0.1555,1.7576,-0.4702,-0.8099,-0.2768,-0.141,0.8256,0.1879,0.0417,-0.9407,-0.8816,-1.6564,0.4075,-1.1369,-1.0183,0.1538,0.15,0.6552,4.7237,-1.7297,0.2999,-0.4489,0.0706,-0.5475,1.7342,0.2714
brca_metabric,MB-5541,0.7327,0.4457,0.5351,-0.7313,2.6063,0.7755,-0.6619,0.553,0.1192,-0.262,0.4952,-1.4951,1.0782,1.8122,1.08,0.9491,1.2599,-1.4994,1.0002,-0.4463,0.3624,-0.6558,0.6517,0.0105,0.4507,0.5805,1.0802,0.4395,-0.2529,-0.1837,0.083,0.1763,-1.3839,1.1422,0.2427,-0.5245,-0.5534,-0.0042,0.0563,0.5583,0.8348,-0.6642,0.4986,0.128,-0.3651,0.7282,0.8445,-0.9892,-0.8501,-0.1475,-2.0908,0.4804,0.8795,-0.2483,-0.5303,-0.3147,0.5763,-1.0807,-0.1156,-0.6241,-1.1121,-0.0668,-1.1855,-0.2711,0.1792,0.0502,-0.6893,0.2113,-0.1298,-0.7992,-0.148,-0.5905,-0.6076,0.0413,0.7746,1.1439,0.9344,1.6838,0.0566,1.1548,0.0031,-0.6253,-1.7965,0.6708,-0.1419,-0.0943,-0.4203,0.3351,-0.0517,-2.262,-1.0482,-0.1124,0.1802,-0.6824,-0.2946,-1.0647,1.0678,1.1682,-0.6906,0.2808,-0.5923,1.3626,0.113,-1.178,0.206,-0.7213,0.9503,0.5571,NA,0.7223,1.0475,-0.6738,0.5701,0.0728,-0.5834,-0.87,2.2559,-1.3835,-0.3976,-0.1706,NA,-0.9372,0.0399,-0.3992,-0.2159,NA,NA,NA,0.0295,-1.0964,0.5062,-0.3731,-1.1126,0.4645,-0.1681,-0.6288,0.2371,0.1728,-0.1648,-1.0962,-0.2937,-0.6979,-1.3882,1.1824,-0.6009,-0.5744,0.8591,-0.2415,-0.6788,-1.4395,-0.5034,0.0512,-0.3489,-0.1109,-1.6278,0.883,-0.5032,-0.3002,0.4245,-0.1753,0.5603,0.1321,0.7729,0.8453,-0.4263,-1.0691,1.4142,0.0545,1.9589,0.2385,0.4646,-1.1216,0.533,1.9133,0.2385,-0.0525,0.6929,0.8738,0.2838,-0.4814,-0.4809,0.4438,0.4167,-0.2249,1.8746,-0.3226,-0.123,-0.1273,-1.522
brca_metabric,MB-5543,-0.0229,0.5756,-0.2002,-1.0111,-0.4844,-0.8244,0.461,0.0221,-0.581,0.246,0.2939,0.1025,0.4259,-0.6695,0.66,-0.2618,-0.3406,-0.9706,0.1381,0.8972,-0.9946,-0.197,0.4243,-0.9668,0.8019,-0.1426,-0.3738,0.5923,0.7248,-0.2696,-0.614,0.2156,1.2265,-0.3326,1.3584,-0.0977,-0.0778,-0.5488,0.5145,-1.1322,0.2319,1.3417,-0.9617,-0.3906,-0.1722,-0.003,0.3806,-0.2191,0.0054,0.5877,0.1824,0.2944,0.1192,-0.4935,0.2985,0.5715,-0.7303,-0.9434,-0.0767,-0.1166,-1.1693,-1.0402,2.8545,1.8705,-0.384,0.3739,-1.0288,0.1525,-0.4091,-0.6969,0.7948,-0.0708,0.0073,-0.0656,3.0717,-0.3449,0.2387,0.3291,-0.5993,0.988,-0.2149,-0.2299,0.3179,0.2001,-1.0664,-1.1538,-0.2681,-0.4982,-0.7592,-0.3539,0.1699,-0.5018,1.5986,-0.9303,1.3906,0.2353,0.5737,0.1067,0.9091,-0.24,0.638,0.0045,-0.1728,-0.4077,0.1243,-0.4321,-1.1408,1.2978,NA,-0.3254,3.1728,0.0946,-0.7429,-0.4151,0.1756,-1.078,0.7698,0.8584,1.2918,0.4579,NA,-1.0238,-0.0274,0.9262,0.2039,NA,NA,NA,-0.4325,-0.5332,-0.2542,0.0293,-0.8388,0.4823,-0.1417,0.3659,0.2332,-0.1974,-0.1303,-0.0943,-1.0798,-1.3817,-1.6618,-0.4875,-0.5031,-0.0475,-0.2504,-0.1233,-1.0012,0.8688,-1.6914,0.8915,0.1672,-0.2407,-0.155,-0.8298,-0.8895,2.346,-0.2936,1.5227,0.3677,-0.4289,-0.466,-0.3659,-0.0682,0.155,1.082,-0.5701,-0.3142,-0.3336,-0.264,0.0392,0.2896,1.4043,0.4938,1.3518,-0.2174,0.524,-0.6301,-0.8402,-0.3927,1.1009,-0.6549,-0.7886,-0.3272,-0.4865,-0.9179,-0.8217,-0.4852
brca_metabric,MB-5546,-0.8481,-0.8897,-0.5893,-2.2746,0.2996,1.2022,-1.2798,2.6047,-0.2295,-0.6301,-0.5683,-1.1544,0.4581,0.4362,0.9627,1.2257,1.6637,-0.5754,0.0761,-0.2607,-0.4129,1.2532,0.9222,0.6975,-0.3258,-1.2685,0.3018,0.5727,-0.468,-1.1262,1.2214,0.0404,-0.4302,0.6136,0.3463,-0.6254,-1.0789,-0.1022,0.867,1.0594,0.4986,-0.3586,-1.8169,0.1862,0.0449,0.2318,0.5887,-0.3445,0.8346,-0.0034,1.6672,0.9426,3.9233,-1.5147,-0.6798,-0.0886,-0.5813,2.3787,2.3031,-0.0405,-1.0428,0.5735,-0.2791,-0.7021,-0.567,-1.2241,0.453,0.0163,0.9736,0.5026,-0.7872,-0.7843,-1.7506,-0.6346,0.6751,2.4614,0.5371,1.1862,-0.0423,0.2564,-0.5014,-0.132,-1.6976,0.0616,0.8643,0.5616,0.769,0.1689,-0.7331,0.4575,-1.3204,-0.1313,-0.6103,-2.0157,0.63,-1.4851,0.2497,1.776,-0.1276,-0.429,-0.6476,0.1802,-0.2075,-0.6037,-0.2978,-0.3362,0.7964,-0.7105,NA,-0.761,-0.8315,-0.3681,-0.6444,0.2017,0.8924,0.6143,2.0797,-1.165,-1.4261,0.1285,NA,-0.5062,0.0319,-0.1313,-0.2296,NA,NA,NA,0.0178,0.5488,1.4176,-0.4619,-0.862,0.4823,-0.0541,-1.0369,-1.664,0.5775,1.3971,-0.8363,-0.961,-0.6382,-0.5288,0.4743,0.4029,0.2378,0.7088,-0.776,0.6224,-0.4746,-0.4151,1.0919,-0.6755,0.8747,-1.4001,0.4782,1.5153,2.9695,0.6249,-0.7072,1.0145,-0.0198,-0.2336,1.5825,0.3714,-1.0502,0.7216,-0.0296,1.0663,1.3517,0.0406,-1.1094,2.5311,0.8663,0.2276,-0.8327,0.3295,0.6168,1.253,0.428,0.1166,0.8008,-0.1831,0.5434,-0.1221,0.2509,0.0184,0.5237,-0.7796
brca_metabric,MB-5547,-0.1132,-2.2083,-0.0872,0.9411,-0.3574,-1.9408,0.7072,0.2777,-0.4435,0.7852,0.3021,0.1779,1.0771,1.0305,0.92,-1.398,-1.4825,3.5557,1.154,0.6952,0.57,4.3064,1.9942,0.2128,2.8665,-0.4531,-1.3655,1.3285,0.2921,0.1356,-1.2771,-0.4351,0.8441,3.4514,-0.7592,2.3924,1.039,-1.5756,1.521,-1.4668,-0.0521,-0.2734,-2.5096,2.319,2.2486,1.3687,1.9046,1.911,-1.5583,-0.3444,-0.2988,1.7074,0.6847,1.0302,0.9159,-0.9836,-0.9465,-0.8442,-0.5127,-2.0946,2.3303,-0.2057,1.1571,-0.019,1.2318,0.1098,1.7471,0.0252,-0.9286,-0.4904,0.2262,-0.12,0.9358,0.979,-0.044,-1.6349,-0.9114,-1.0185,1.7295,0.9585,-0.7455,-0.1328,-1.0362,-1.35,-2.1161,-0.5438,0.4048,3.0798,0.7007,-0.2329,0.4201,-0.5131,-0.8242,-1.2216,0.2872,1.4076,-1.8287,-0.1887,2.1517,-0.2624,-1.7183,0.5667,0.0726,4.8281,0.6847,-1.7409,0.7223,0.0099,NA,-0.4839,-0.3061,-2.3316,-0.8834,0.8171,1.5774,-0.7573,-0.331,-0.7406,-0.261,2.6267,NA,3.2796,0.3048,-0.205,0.3944,NA,NA,NA,1.3728,2.2535,3.0011,-2.329,3.6143,2.7269,-0.7919,0.4019,0.7566,1.4471,0.4651,3.9615,1.6609,1.1921,1.2644,0.8888,0.8807,-0.3029,-0.3594,-1.421,2.5429,2.1132,-1.3355,1.1759,-1.629,1.237,0.7231,-0.4972,1.8109,0.1714,-0.1771,0.1056,-3.282,-0.6283,0.5742,-1.6819,1.9432,0.271,-0.179,1.31,-3.4233,1.4088,-0.5864,1.3503,-1.1421,-0.3527,-0.7671,-1.4769,-1.0003,-1.6955,0.1537,2.163,-0.6525,0.3342,-0.1091,5.5197,2.4474,-1.453,1.3259,0.2767,-0.6049
brca_metabric,MB-5548,-0.319,1.201,-0.352,1.7867,-0.6912,0.2466,-0.8525,0.6857,0.5738,1.4378,-0.2924,-0.6629,1.2771,-0.8553,0.3655,-0.0031,-1.1603,1.7049,-0.7797,1.9356,-0.1107,1.4113,1.5592,0.4809,2.11,-2.4932,-0.26,2.35,-1.23,1.6104,-0.4918,-0.4881,3.0729,1.8853,-0.2376,-0.6012,2.1488,1.0976,1.1722,-1.754,0.5776,-0.0096,0.2938,0.9816,1.8292,2.7273,-0.5489,-0.0181,0.5465,0.1842,1.0742,1.0023,-0.4517,1.0827,1.812,1.0786,0.542,-0.7415,-0.2763,0.1132,0.5619,-1.0351,1.6234,1.8762,2.8005,0.3582,0.4729,0.2978,-0.6126,0.7057,-0.1423,-1.6432,1.9852,2.1655,-0.9558,-1.3555,0.6629,-0.4362,3.1496,0.5242,0.4517,-0.7694,-0.3314,0.0005,-0.6665,-0.4617,-0.8761,0.2694,-0.7524,0.7929,-0.3637,0.629,-2.4158,0.9619,1.5858,-0.8585,-0.25,-0.5997,-0.9268,0.1372,0.1114,-0.5425,-1.6449,-0.8574,0.2882,0.1056,-1.5292,2.7577,NA,0.3041,-1.5717,0.5566,-0.1823,0.1235,3.1182,2.2588,4.0099,2.6437,1.4901,1.933,NA,0.579,0.5266,-1.2324,0.0572,NA,NA,NA,-0.3521,-0.4433,1.6151,-0.4286,2.433,2.2846,-1.7629,-1.4743,5.7234,-0.0171,1.3821,2.5147,-1.4349,0.3973,-0.2266,-2.9274,1.457,0.5934,-0.0167,0.5337,0.0907,0.4049,-1.567,-0.073,1.325,-0.1546,-1.0225,-0.2127,2.3455,-0.4741,-1.993,0.6588,-2.5548,0.6671,2.1108,-0.5989,-0.1535,-1.3063,-0.5061,0.877,-1.8334,0.1634,-1.4124,0.5506,-0.317,-0.9334,-2.2163,-1.9172,-1.0744,0.6978,2.5687,-0.3621,-1.3172,-0.5071,-1.7792,0.887,-0.2731,-0.579,0.0648,2.4808,0.4619
brca_metabric,MB-5549,0.5317,0.8708,0.6056,0.5712,0.4849,-0.9653,-0.4703,0.4683,-0.6396,0.1011,0.9665,-0.2967,-0.2685,-0.4242,0.6908,1.7452,-0.2811,1.0588,1.5602,1.8137,-1.6397,-0.2087,0.3382,0.1173,-1.9311,-2.2043,-1.1177,1.5998,-0.2287,0.0762,-0.8612,-0.1269,0.4892,-0.9041,-0.525,-0.2966,0.2054,0.5867,0.9977,2.3455,-1.0512,0.134,0.1755,-0.005,2.5822,0.8482,1.1501,0.8278,0.0105,-0.0804,0.6561,-1.5535,0.0725,0.5746,0.0553,0.0295,0.4717,-0.9316,-0.5633,-2.218,1.4235,1.2876,-1.5805,1.6332,0.3599,-0.5039,-0.8225,0.9437,1.2869,0.6325,-0.1869,-1.9739,0.0504,0.2931,-0.1743,-1.3967,-0.1417,-1.4704,2.0172,0.5398,0.4586,0.1265,1.3056,-1.0791,0.0961,-0.5008,-0.993,0.0733,0.2281,-0.0276,0.7162,0.6759,-1.3698,-0.501,1.1115,0.4792,-0.2502,-1.2441,2.1362,-1.4262,-0.0514,-0.371,-0.2626,-0.7954,0.8434,-0.8587,-1.2383,0.9429,NA,0.2907,0.4324,-0.6581,0.8203,2.1601,0.5941,-0.3081,-1.207,0.3555,-0.9446,-1.2516,NA,-0.2553,0.7172,-1.2441,0.0451,NA,NA,NA,0.6881,-0.5273,0.5324,0.2184,0.1445,0.4153,0.5396,-0.149,1.1895,-0.25,-0.3232,0.4608,-0.5611,-0.4163,0.4805,0.595,0.4115,-0.5406,-0.1572,1.6349,-1.0508,0.5636,0.8209,-0.9939,0.8847,1.3212,-0.3872,-0.4498,-0.5525,0.3476,-1.7911,0.0473,-0.2778,0.3171,-0.2865,-0.9546,0.9831,-0.7902,0.3705,1.9599,0.3989,-0.2028,0.9369,-1.2536,-1.002,-1.5531,1.014,1.9728,0.6988,-0.3808,-0.5855,0.0759,0.5066,0.5591,-1.0922,-0.2931,-0.6571,0.162,-0.101,-0.9375,-0.2696
brca_metabric,MB-5550,-0.6257,-0.2165,-0.4381,-0.6606,-0.0826,2.5526,-0.0229,0.008,-0.8506,1.1995,-1.1067,-0.4957,-0.1989,0.5998,1.6618,0.2486,0.6624,-0.3305,0.562,1.3016,0.6089,-0.0302,0.6983,-0.9949,-0.3256,-2.3443,-0.9799,1.0313,-0.6423,-0.5616,-0.568,-0.8935,-0.393,-0.5161,-0.3632,-0.2936,-0.7658,-0.2197,0.8621,0.167,-1.9316,-1.023,0.4146,-0.7626,0.9876,-0.3429,0.3316,0.2046,0.2862,0.9964,1.0949,0.7264,0.3589,-0.463,0.0001,0.4813,-0.9269,-0.9641,0.4902,1.4152,0.2686,0.9338,1.3251,0.0716,1.6712,1.238,1.6514,-0.8461,1.2048,0.6906,0.675,0.9091,-0.8153,-0.8786,0.7642,0.2891,0.3574,0.2197,-0.0714,-0.3069,-0.2048,0.0971,0.0791,-0.0242,0.3646,-0.2739,-0.537,-0.7358,0.9236,-2.8407,0.2336,0.0407,0.3707,-0.003,-0.6896,0.7244,-0.6085,-0.1735,0.2245,0.9661,-0.3297,5.3375,0.1173,0.7551,-0.0936,-1.3023,1.3963,-0.1121,NA,-0.4208,0.2533,1.2552,-0.8295,0.8209,0.4506,2.1866,-0.6943,0.3757,-0.7126,1.0306,NA,0.4066,-0.5924,2.2012,0.0587,NA,NA,NA,-1.0461,0.2382,0.4982,1.0215,-0.5016,0.4758,0.9984,0.1616,0.7017,-0.862,-1.6228,1.7266,-0.5213,-0.7538,0.8116,-0.2674,0.9438,0.4531,0.3869,-0.2219,0.3108,1.5531,0.868,-0.4162,-0.1215,-0.5031,1.0726,0.1005,-0.2098,-0.1368,0.8214,-1.1235,1.497,0.5427,0.5637,1.1572,2.0495,-0.1833,-0.9204,-0.1621,-0.5429,2.2373,0.1976,1.1758,-1.03,0.3825,0.0584,-0.3678,-0.0272,-0.7537,1.4679,1.9461,-0.0963,1.2457,0.5665,1.1363,-1.0372,-0.3933,0.4468,2.2977,1.2557
brca_metabric,MB-5551,1.0054,-0.7058,-0.2533,-0.1838,-1.4426,-1.3385,-0.0682,-1.1983,0.6038,0.1303,0.2319,0.3981,0.3332,-0.7132,1.6201,1.3419,-0.4411,0.0839,0.8307,-1.1991,0.3076,-0.8585,-0.6448,0.4787,2.9213,-0.1307,-0.7702,0.2373,-1.1294,0.528,-0.7953,-0.4615,1.9642,1.9648,0.1155,-0.5433,1.2939,-0.6623,0.165,-1.1748,-0.5305,-0.0646,0.9873,1.5122,1.9186,0.5268,1.0504,0.5004,-0.4064,0.2058,-0.1161,1.6314,-0.219,-0.3873,-0.4105,0.6471,-1.1756,-1.0309,-0.7814,0.2855,0.9546,-0.3516,1.9867,-0.0391,0.6819,0.6417,2.5537,0.3669,0.7549,0.9594,-0.3443,0.4583,0.419,0.9659,0.831,-1.5521,0.6471,-0.9369,1.0903,-0.6369,-0.0712,-0.6554,0.3186,-0.0006,-1.6504,-0.3303,0.021,0.3752,-0.4113,-0.1639,3.528,1.5485,2.142,0.9231,0.3479,1.9287,-0.3748,-0.6232,-0.1362,0.2893,-0.9256,2.2425,0.7661,1.7831,-0.1148,-0.0953,-0.6466,0.4317,NA,-0.2555,0.8566,-1.1195,-0.9207,-1.5173,-0.9173,-0.2965,0.0415,1.093,1.2827,0.2229,NA,-0.8424,0.4771,-0.8705,0.396,NA,NA,NA,0.7569,0.4168,1.5967,-0.7937,1.6958,1.3798,-1.3516,0.6023,-0.8647,1.4854,1.2947,-0.0266,-0.0639,1.4174,0.5964,-0.4041,-1.196,0.7434,-0.5084,-0.6485,0.0715,3.8472,0.6603,1.1818,-0.7773,0.4843,-0.7845,-0.1237,2.0224,-0.1893,-1.6667,1.7953,-2.4743,-0.7105,-0.3117,1.1497,1.2078,-0.6721,1.1341,1.8783,0.9547,2.1267,-0.0007,1.065,-0.5685,1.1673,0.2202,0.0214,0.0472,0.3905,1.4177,-0.0808,0.3255,0.6636,-0.6339,1.1105,0.9482,-0.6069,-1.326,-0.4276,-2.605
brca_metabric,MB-5552,0.7127,1.0053,1.0702,-1.111,0.629,-0.1536,-0.2376,-0.6639,1.1508,1.4176,0.3221,0.6228,2.1223,-0.0572,0.3239,-1.3692,-1.3278,0.3583,0.1411,0.9238,-0.0469,0.3831,0.0951,0.6653,-0.3937,-0.411,-0.162,0.8954,-0.2333,2.1524,-0.4789,-0.5137,0.6482,-0.4636,-0.4155,-0.6145,0.2427,1.0928,0.8163,0.2155,1.4318,-0.0673,0.4447,1.431,0.4541,0.3027,0.0651,1.6841,-0.9624,-1.4429,-1.965,1.7332,0.6204,2.2244,1.9723,0.0344,0.8637,-0.5133,0.2849,-1.4008,0.7504,-0.08,0.3277,-0.8037,1.2063,-1.1928,2.4452,0.8862,0.4078,0.9907,-1.6002,-0.6803,2.6018,2.2709,2.8161,0.4048,-1.0034,0.279,0.8352,-1.1694,0.312,-0.7992,-0.882,0.8428,0.2318,-0.5374,-0.9853,-0.6172,-1.6755,-0.4283,-0.029,-0.7984,0.2575,-0.6239,0.859,0.1688,-0.0144,0.8611,-0.307,0.2333,0.7515,0.6793,0.1621,-0.5098,-1.7809,0.6966,-0.3356,-0.2017,NA,1.2862,-1.0174,0.0741,-0.004,-0.0655,1.5313,-0.0095,0.8822,-0.6308,-1.2803,0.6887,NA,0.8799,1.6634,-0.6103,-0.0306,NA,NA,NA,-0.4678,-0.1105,1.0637,-0.5654,0.904,1.0992,-1.088,-0.1436,-0.2601,0.4308,-0.3231,0.4622,0.2806,0.478,0.1081,-0.1905,1.0451,1.1456,-0.3875,-0.1705,-0.7377,0.8217,0.2441,-1.7923,0.3218,-0.9596,-0.6638,-0.1813,-1.0203,0.2638,0.3278,-0.5615,0.4878,-0.1196,0.0727,1.7011,1.0967,-0.4669,-1.1767,-0.2523,-0.5764,0.5798,-1.4814,0.4798,-0.7788,-0.7559,-0.8957,-0.472,-1.5376,-1.2314,-0.1296,-0.8351,1.2707,-0.8657,-1.2561,-0.7803,-1.1291,0.1631,0.9927,3.5526,0.0452
brca_metabric,MB-5553,-0.4402,0.3562,-0.5031,-0.1493,0.2772,0.3356,-0.3235,1.7368,-0.5493,1.1508,-0.3537,1.0463,0.3861,2.5673,1.3039,1.7468,0.0105,-0.0705,-0.2632,1.8883,-1.1019,-0.2683,1.2699,-0.1506,-0.459,0.5635,-0.2359,-0.6232,0.0937,-1.7655,-0.1688,-0.6938,0.8225,-0.6818,0.6416,-0.4904,0.0055,-0.6931,-0.546,0.3902,-0.5825,-0.7819,-1.0898,-0.497,0.9641,-0.3774,1.3185,0.2609,-1.2077,0.4985,-0.4091,1.1476,1.1578,-1.0652,0.1761,0.4604,-0.5981,-1.1204,-1.0677,0.3062,-0.2175,-0.1779,0.2403,0.3186,-0.3866,-0.8015,0.4419,-0.8946,0.6315,0.2946,1.1157,-1.396,-1.1066,-0.7737,-0.234,1.0945,0.3225,1.7642,1.1153,0.406,-0.2501,4.4232,0.4316,0.6085,0.2686,-0.4163,-0.3439,0.7313,-0.8747,-1.1303,-0.1699,-0.028,0.6233,-1.324,-0.1036,-0.7261,0.3366,-2.7133,-1.3544,0.9715,-0.3584,-0.7024,1.7615,-0.3215,1.1606,-1.3826,-0.0276,-0.5365,NA,-0.9348,-0.2057,1.1667,-0.5647,-0.3986,0.6851,1.7775,-0.1291,-2.033,-0.0462,0.1581,NA,-1.3978,0.1514,0.5465,-0.5151,NA,NA,NA,1.0381,-0.6891,0.6127,-0.5115,-0.3064,0.5371,-0.3178,1.2218,-0.2752,-0.8777,1.4265,0.6263,-0.2493,-1.0786,0.2551,0.709,-0.1644,0.5146,0.8111,-0.2466,-1.3637,-0.4202,1.0227,-0.8117,-0.2239,0.3606,0.8334,-1.4988,0.4234,-0.1917,0.7599,0.3549,0.7302,0.1174,0.4918,1.8034,1.4437,0.7479,0.5199,0.8579,-1.353,1.0165,1.278,-0.393,0.1607,1.3382,1.3913,0.7842,1.0057,0.3419,-0.7824,0.6062,0.839,0.1541,0.7879,0.5763,0.5278,1.1385,-0.4986,-0.2196,0.5344
brca_metabric,MB-5554,0.5591,1.6536,1.3442,-1.4762,0.079,1.792,0.4747,-0.3546,-0.3513,-0.9239,-0.3979,0.3795,-0.2355,0.935,-0.0101,-1.0239,1.1984,0.5909,-0.9402,0.7152,0.573,-0.2083,1.0972,-0.6728,-0.6741,1.0276,-0.564,-0.1639,-0.6153,-0.3719,-0.2391,0.0818,0.1166,0.4015,-0.2985,-0.4959,1.9371,0.2099,-0.5248,-0.2209,-1.2752,-0.7307,-0.8141,-0.0514,1.6143,1.958,0.3376,-0.322,-0.5669,-0.9104,1.2334,0.8224,0.1919,0.1492,-0.6747,0.2419,-0.0659,-0.0937,-1.0633,0.0342,0.1479,0.0339,0.3859,-0.1723,0.9199,0.0826,1.8369,0.7376,0.5319,0.2948,-0.4339,0.8541,0.2767,-0.3484,0.6718,0.0923,0.7271,0.6364,-1.1274,-0.0195,-0.4723,6.5564,-0.496,0.5568,1.0354,-0.7498,1.3235,-0.378,-0.2631,-0.16,-0.3506,0.6203,1.0633,-0.429,-1.4783,0.2186,0.811,-0.1826,-0.0482,-1.285,-0.0288,-0.2064,0.8431,-0.386,-0.3456,-0.3238,1.4989,0.6405,NA,0.5944,-0.2944,0.2758,1.1987,0.083,1.1353,-0.423,0.8065,-0.3536,1.011,-0.0151,NA,0.5585,0.8388,0.8908,-0.2737,NA,NA,NA,1.3644,-0.4498,1.9811,-0.9918,0.261,-0.1423,0.8804,0.1132,0.0075,-1.9516,-0.3618,1.0279,-0.8541,0.3349,0.7423,-0.218,0.5313,-0.2207,0.1115,0.3543,-0.1845,-0.2341,0.4212,-0.3803,1.0358,0.3606,1.0139,0.1435,1.423,-0.6191,0.6646,-0.2815,-0.0281,1.3647,-0.3432,1.7678,-0.2737,-0.7021,0.1381,-0.2462,1.1377,-0.4456,0.3184,-0.1973,-0.196,0.2636,0.3384,1.1994,0.971,0.4941,0.9465,-0.1545,0.3174,0.6518,-0.568,0.366,-0.5498,-0.4219,-0.0635,-0.4782,0.3553
